p_id,p_name,p_categories,p_id_shop,p_shop_name,p_brand,p_day_created,p_sold_quantity,p_original_price,p_current_price,p_discount_rate
199171217,"Đèn LED Chữ Merry Christmas Treo Cây Thông, Trang Trí Giáng Sinh, Noel - Chính Hãng NAVIVU",Đèn khác,17480.0,Ghế Nam Việt,NAVIVU,93.0,38,149000,149000,0
184245786,"Túi đựng hộp cơm giữ nhiệt, túi đựng đồ ăn trưa văn phòng có lớp lót nhôm giữ nhiệt dày dặn, kích thước lớn tiện lợi",Phụ kiện nhà bếp khác,160959.0,Bột Mì House,OEM,218.0,85,92000,86000,7
115767168,Gối Tựa Lưng Gối Trang Trí Sofa Hình Mèo Neko May Mắn Siêu Dễ Thương,Gối các loại,35488.0,Aquaria,OEM,525.0,58,498000,259000,48
1325511,Combo 5 Cặp Nút Tai Chống Ồn 3M 1110 - Cam,Nhà Cửa - Đời Sống,935.0,Bảo Hộ Lao Động Achison,3M,1818.0,637,58000,58000,0
178316055,Bịch 100 túi bao trái (quả) - túi vải không dệt,Dụng cụ làm vườn khác,18516.0,Nông Nghiệp Phố,OEM,244.0,49,66000,66000,0
73314056,Lọ xay tiêu tay vặn HOBBY HOME DECOR XT - lọ thủy tinh và cối sứ viền Inox 304 không rỉ,Dụng cụ xay,20023.0,Hobby Home Decor,Hobby Home Decor,769.0,528,99000,65000,34
114105978,Keo Vá Tường Chống Thấm LKB 250gr - Trám Trét Vết Nứt Khe Hở Tường - Chống Mốc Ẩm Làm Sạch Tường - Mifan Hàng Chính Hãng,Nhà Cửa - Đời Sống,76621.0,Mifan Official Store,LKB,533.0,393,35000,29000,17
160310658,"Tạp dề chống thấm giá rẻ, giao màu, họa tiết ngẫu nhiên - Hàng chính hãng",Phụ kiện nhà bếp khác,134154.0,Funu Home,FuNu,348.0,1089,19000,19000,0
201050752,Bình Giữ Nhiệt Nóng Lạnh Vusign Inox 316 350ml Cao Cấp Cách Nhiệt Deli - Phù Hợp Cà Phê Trà Nước Ép Sinh Tố Đá Du Lịch Đi Học Tập Bình Nước Thể Thao Gym Yoga - LL606,Bình giữ nhiệt,113115.0,Deli Official Store,Deli,82.0,56,466200,159000,66
198028980,Máy Rửa Xe Chuyên Dụng Pin 10 Cell Siêu Trâu - Máy Xịt Rửa Tăng Áp 199V Chuẩn Động Cơ Lõi Đồng Siêu Khỏe Hàng Mới,Máy xịt rửa,286730.0,TỔNG KHO HÀNG MINH KHOA,OEM,107.0,1,690000,690000,0
149573787,Thùng rác thông minh cảm ứng tự động M&L-FH-2 phong cách Hàn Quốc,Thùng rác,250596.0,ML Official Store,M&L,384.0,466,527000,339000,36
164479566,"Ghế chỉnh dáng ngồi đúng - Roichen Hàn Quốc (Made in Korea). Dùng cho Nam, Nữ, Trẻ em. Hàng chính hãng",Nhà Cửa - Đời Sống,101716.0,GIA DỤNG TIỆN ÍCH MINH NGỌC,Roichen,310.0,946,898000,808000,10
70083074,"Ghế xếp thư giãn SUMIKA 199 - có lăn tay massage, khung vuông cao cấp, tải trọng 300kg",Nhà Cửa - Đời Sống,1764.0,PGN Professional Equips & Cleaning,Sumika,810.0,1206,1580000,1135000,28
202611094,Bộ 2 hộp Thủy Tinh Chịu Nhiệt Lock&Lock LCB425 + LCB425C,Hộp đựng thực phẩm,1.0,Tiki Trading,LocknLock,71.0,33,387000,179000,54
162210732,"Bộ Tua Vít Deli Cao Cấp 30 Chi Tiết Đa Năng Vặn Ốc Vít, Bu Lông - Phù Hợp Sửa Chữa Vật Dụng, Xe Máy - DL1130",Máy vặn vít,47548.0,Nhà sách Chi An,Deli,323.0,0,268000,268000,0
135350935,Set mỏ hàn thiếc mini  220V 60W với 5 mũi hàn +thiếc + nhựa thông tiện dụng,Máy hàn,236529.0,Cá Mập Trắng,EOM,433.0,84,99000,99000,0
142214410,Ổ Cắm Điện Đa Năng Thông Minh Phích Cắm Chuyển Đổi Với 2 Cổng USB Bugu HHT202 Tặng Hộp Đựng - Hàng Chính Hãng,Ổ cắm,160736.0,Love Me,Bugu,408.0,188,255000,242250,5
175091479,Giấy bạc kháng khuẩn Nhật Bản 25cm x 10m chịu nhiệt tốt nướng thực phẩm,Màng nhôm,190794.0,MyJae Flagship Store,MyJae,261.0,82,130000,59000,55
147100752,"Dụng cụ bơm hút rượu, xăng dầu chất lỏng bóp tay , hút chất lỏng bóp tay",Phụ kiện nhà bếp khác,294631.0,Bách Hóa 247 online,OEM,393.0,0,56000,56000,0
162122783,Bộ 6 Đĩa Sâu Thuỷ Tinh Luminarc Diwali Lines 20cm - LUDIQ1662,Tô,189048.0,Luminarc Official Store,Luminarc,324.0,103,338000,237000,30
163580111,Bọ xiphong ống thoát chậu rửa chén siêu to,Chậu,57051.0,thiết bị vệ sinh cao cấp Moonoah,	OEM,319.0,325,580000,452400,22
162116332,Bộ 6 Tô Thuỷ Tinh Luminarc Diwali Lines 18cm - LUDIQ1672,Tô,189048.0,Luminarc Official Store,Luminarc,324.0,53,600000,420000,30
199254482,"Đèn pin cầm tay siêu sáng chiếu xa 500m có Zoom xa gần, chip Led XHP50 tâm tròn, pin trấu, 7 chế độ sáng, chống nước IPX6",Đèn pin,8999.0,Rẻ cùng bạn,OEM,93.0,33,149000,146700,2
10647257,Ổ cắm Điện Quang ĐQ ESK 2B.SM750SL (5 lỗ 3 chấu dây 2 mét màu Đen Trắng Đỏ),Ổ cắm,17490.0,Điện Quang Official Store,Điện Quang,1419.0,314,243100,170000,30
193894899,phôi nấm bào ngư xám,Hạt giống,211857.0,81farm,81 FARM,149.0,166,15000,13700,9
207379266,"[Nguồn 220V] Đèn Led Đom Đóm Hạt Gạo Chống Nước Trang Trí Ngoài Trời, 8 Chế Độ Nháy",Đèn khác,17480.0,Ghế Nam Việt,NAVIVU,38.0,19,109000,109000,0
173433806,"Móc treo phơi quần áo em bé, khăn tay, tất vớ, đồ lót - Móc treo quần áo - Móc Inox treo đồ 10/20 Kẹp",Móc treo,170061.0,Bảo Hân Store 68,OEM,278.0,265,34000,34000,0
69193092,Bộ vòi xịt tăng áp lực rửa chén HOBBY VSTADAY có dây nối dài và khớp nối xoay - 3 chế độ phun cực mạnh,Nhà Cửa - Đời Sống,20023.0,Hobby Home Decor,Hobby Home Decor,819.0,433,119000,79000,34
54758744,"combo 5 keo bẫy  chuột siêu dính cao cấp , dùng được nhiều lần ",Dụng cụ diệt côn trùng khác,5697.0,Huy Tưởng Tphcm,OEM,965.0,1467,42000,25200,40
187184291,Băng Dính Silicol 2 Mặt Siêu Dính Siêu Tiện Lợi Ứng Dụng Vào Mọi Công Việc Vị Trí Trong Gia Đình,Khác,151652.0,Jodily StarHome HP,Jodily StarHome,197.0,74,35000,29000,17
188997797,Đầu Bàn ChảI Điện Oral B Braun - Người Lớn - Set 2-3-4-5-6 (không tách lẻ) - Hàng chuẩn Úc - Sản xuất tại Đức,Bàn chải,293680.0,ANNY AUS STORE,OEM,188.0,119,80000,80000,0
134232221,Đồng Hồ Điện Tử LED; Điều Khiển Giọng Nói; Báo Thức Kèm Nhiệt Độ - Hàng Nhập Khẩu,Đồng hồ để bàn,148768.0,Nụ Cười,iKiU,436.0,297,150000,150000,0
21229521,Hộp đựng giấy vệ sinh gắn tường cỡ lớn 26cm,Kệ nhà tắm,9463.0,Giá rẻ mỗi ngày,OEM,1283.0,431,119000,116600,2
152915395,Keo Dán Tường Đa Năng - Trám Vết Nứt Tường Thông Minh- LOẠI 1 - HÀNG CHÍNH HÃNG,Khác,134678.0,Smarthome29,MINIIN,376.0,169,32000,32000,0
17635804,Keo Liền Sẹo - Keo Liền Da Cây Mỹ Tiến 100gr,Phân bón,248161.0,TRUONGNGUYETLOC,OEM,1315.0,3,24000,24000,0
10914085,Ổ cắm Điện Quang ĐQ 001A-02-2M (2 lỗ dây 2 mét),Ổ cắm,17490.0,Điện Quang Official Store,Điện Quang,1407.0,363,99800,85000,15
117048535,"Giấy lọc cà phê HARIO V60 100 tờ (size 02, màu tự nhiên) - V60 Paper Filter 02 M 100 sheets VCF-02-100M",Bình,108769.0,Hario Official Store,Hario,515.0,354,109000,99000,9
207206135,"Tiền 0 Euro kỷ niệm World Cup 2022 Qatar được săn lùng, BÃO GIÁ",Vật phẩm phong thủy khác,232469.0,Quà Tặng Tết PASA,PASACOLLECTION,41.0,16,89000,86300,3
89227279,"Giấy bạc dán tường nhà bếp chống thấm dầu, thấm nước tiện dụng, cách nhiệt",Decal & giấy dán tường,2684.0,HKT Home Shopping,ZOOYOO,638.0,664,69000,37800,45
176435276,Vòi Xịt Vệ Sinh Bồn Cầu Toilet Trong Nhà Tắm Tăng Áp Pimisi Chịu Áp Lực Nước - Mạ Xi Inox Sáng Bóng Từ Tay Xịt Và Dây Mềm Cao Cấp | Hàng Chính Hãng,Vòi nước các loại,127298.0,Pimisi,Pimisi,258.0,86,250000,157000,37
69248810,Kệ chân đế máy giặt tủ lạnh inox cao cấp 48-60cm,Kệ nhà bếp,197704.0,Lộc Minh Phát,OEM,819.0,0,172000,172000,0
199144803,"Bộ Dây đèn led đuổi ARGB 16 triệu màu, cảm biến âm thanh trực tiếp, điều khiển bằng điện thoại, led IP65 cao cấp",Nhà Cửa - Đời Sống,277227.0,Tấn Phát Store,OEM,94.0,13,279965,279965,0
39317473,Hộp 60 Viên Pin AAA Panasonic NEO ( Pin Đũa ) - Hàng Chính Hãng,Pin tiểu,71726.0,Thegioipin88,Panasonic,1156.0,756,220000,210000,5
130978265,"Ổ cắm Xoay 90° Điện Quang ĐQ ESK RT 6GW (6 lỗ, màu xanh lá trắng)",Nhà Cửa - Đời Sống,51365.0,ABMA VIỆT NAM,Điện Quang,443.0,0,78000,78000,0
134351529,"Đũa Gỗ Dùng 1 Lần KETILO Cao Cấp, Thân Thiện Với Môi Trường, Không Hóa Chất Độc Hại, An Toàn Sức Khỏe Người Dùng(Giao Ngẫu Nhiên) - CHÍNH HÃNG ĐG001",Đũa,189298.0,KETI LO,KETILO,435.0,536,33000,33000,0
197746067,"Đèn Pin Mini Siêu Sáng S2 Công Suất 10W Kèm Hộp Full Box Chống Nước, Chịu Được Va Đập Lớn, Kèm Sạc Dự Phòng",Đèn pin,173280.0,Tấn Phát HCM,OEM,110.0,1,113000,113000,0
66090300,Bộ 20 dụng cụ kẹp giữ dây điện gọn gàng,Nhà Cửa - Đời Sống,6351.0,Siêu Thị Linh Kiện,OEM,852.0,430,12999,12999,0
208099383,"Hộp Đựng Giày Nhựa Cứng Cao Cấp Size Lớn, Hộp Để Giày Cửa Nam Châm Lắp Ráp Tiện Lợi ( Loại Xịn )",Tủ,316139.0,Smarthome24h,OEM,31.0,74,65900,65900,0
73983602,"Dây Treo Đèn LED 3D Hình Cây Thông, Chuông Trang Trí Giáng Sinh, Noel, Năm Mới",Đèn khác,17480.0,Ghế Nam Việt,OEM,754.0,190,85000,85000,0
115334461,"Combo 2 Lõi cây lăn bụi ,Lông Động Vật, Sợi Vải, Đồ Da, Chăn Nệm, Ghế Salon",Cây lăn bụi,53713.0,linhkien1984,OEM,527.0,0,13200,13200,0
173717336,"Túi Hộp Vải Lưới Đựng Đồ Lót, Tất Vớ Nhiều Ngăn - Khay Xếp Chia Ô Đựng Đồ Để Tủ Quần Áo Tiện Ích",Tủ,12619.0,CATAN shop,OEM,276.0,80,26000,26000,0
57284183,"Đèn Bàn LED Kẹp Đầu Giường Đọc Sách Chống Cận Pin Sạc, Điều Chỉnh Được Độ Sáng - Nhiều Màu",Đèn khác,97441.0,Luckky Shop,OEM,922.0,237,132000,132000,0
96180139,Chân đàn Organ/ Piano đa năng - Kzm Kurtzman STX1 - Dáng chữ X đơn - Màu đen - Hàng chính hãng,Phụ kiện nhạc cụ khác,174653.0,KZM KURTZMAN OFFICIAL STORE,Kzm Kurtzman,606.0,881,155000,100000,35
181222919,"Ghế nhựa ghế đẩu ghế đòn thấp nhựa Đại Đồng Tiến sử dụng trong nhà tắm, nhà bếp, dùng cho em bé nhiều màu sắc để lựa chọn",Bàn ghế các loại,43332.0,Laviefoods,Đại Đồng Tiến,232.0,70,39000,39000,0
196150307,[Quà Tặng] 2 Bình Nước Caro Thể Thao Có Dây Quai Mang Đi,Bình đựng nước,224679.0,TD Electrical Supermarket,OEM,131.0,126,99000,99000,0
177292097,Củ hoa loa kèn | lan huệ | huệ tây nhiều màu,Nhà Cửa - Đời Sống,256912.0,Flower Diary,OEM,252.0,19,45000,45000,0
199036961,Chảo inox Tefal Primary dùng cho mọi loại bếp- Hàng chính hãng,Chảo các loại,121435.0,Tefal Official Store - Chính hãng,Tefal,96.0,289,479000,289000,40
196670862,HOA LAN HỒ ĐIỆP ĐẠI ĐÃ CÓ NGỒNG,Nhà Cửa - Đời Sống,192483.0,Quỳnh Nga shop,OEM,125.0,44,59000,59000,0
191822621,Gối Foam Contour Doona Sofy Cấu Trúc Lượn Sóng Nâng Đỡ Định Hình Xương Cổ Và Đầu Hoàn Hảo,Gối các loại,9596.0,Vua Nệm Official Store,Doona,167.0,206,600000,309000,49
199593599,Kệ Sách Hình Cây Để Sàn,Nhà Cửa - Đời Sống,48574.0,IGEA Nội Thất Thông Minh,IGA,91.0,2137,259000,246000,5
162250528,"Bộ Dụng Cụ Sửa Chữa Đa Năng 116 Chi Tiết Deli Cao Cấp Chính Hãng - Sử Dụng Nhiều Mục Đích, An Toàn, TIện Lợi - DL5973",Bộ dụng cụ đa năng,47548.0,Nhà sách Chi An,Deli,323.0,0,1315000,1315000,0
203185106,"Nồi Áp Suất Bí Ngô Thông Minh Nồi Hầm 4in1 Đa Năng 8L , Hầm Gà, Cháo - Nồi Chiên, Xào, Nấu Lẩu, Nấu Cơm - Tặng Kèm Xửng Hấp - Chính Hãng MINIIN",Nồi các loại,134678.0,Smarthome29,MINIIN,68.0,84,199000,176400,11
73464817,"Kệ gia vị dán tường dài 30/40/50cm sơn đen tĩnh điện Vando chính hãng - kèm keo chuyên dụng kệ treo tường bằng thép carbon không gỉ, siêu chịu lực 30kg",Kệ nhà bếp,157549.0,Vando Official Store,VANDO,764.0,2151,139000,79000,43
35906533,Combo 6 hộp đựng giày nhựa cứng trong suốt,Tủ,107004.0,Dolare,OEM,1183.0,26,177000,177000,0
53970712,Bàn Trang Điểm Ngồi Bệt Thông Minh Gương Gập Tiện Ích,Nhà Cửa - Đời Sống,48574.0,IGEA Nội Thất Thông Minh,IGA,972.0,796,294000,280000,5
2039747,Bộ Nồi Inox 3 Đáy Sunhouse SH334,Nhà Cửa - Đời Sống,182530.0,GIADUNG TẤN PHÁT,Sunhouse,1713.0,2,498000,498000,0
144203367,Bộ túi hộp cơm thủy tinh Lock&Lock 3EA LLG428S2,Hộp đựng thực phẩm,1.0,Tiki Trading,LocknLock,403.0,292,726000,352000,52
189491948,"Kệ gia vị, Kệ đựng gia vị nhà bếp, Kệ gia vị đa năng",Kệ nhà bếp,287124.0,Minhsmart Shop,OEM,183.0,72,250000,250000,0
143752087,Kệ Sách Để Bàn Phong Cách Nordic Thương Hiệu IGA - GP176,Tủ,48574.0,IGEA Nội Thất Thông Minh,IGA,405.0,179,258000,245000,5
19920919,Bật Lửa Mồi Lửa Bếp Gas Bếp Cồn An Toàn (Màu Sắc Ngẫu Nhiên),Than,76796.0,Vietstore24h,OEM,1302.0,64,16400,16400,0
72527242,"Kệ Nhà Tắm Thông Minh OENON Dán Tường, Giá Treo Bàn Trải Đánh Răng, Bán Kèm Hộp Nhả Kem Đánh Răng Tự Động",Kệ nhà tắm,72734.0,OENON,OENON,786.0,474,300000,159000,47
192303236,Kìm bấm cúc áo kèm túi 100 cúc,Kềm & Dũa các loại,6351.0,Siêu Thị Linh Kiện,OEM,163.0,0,34999,34999,0
17487178,Bộ tưới cây tự động 20 đầu cắm phun 8 tia kèm van nước hẹn giờ,Vòi nước và phụ kiện tưới cây,34902.0,CÔNG NGHỆ PHUN TƯỚI,OEM,1316.0,208,345000,345000,0
176805022,Combo 3 lọ Phân Kích thích ra rễ cực mạnh N7M - lọ 100gr,Phân bón,29614.0,Yêu Phong Lan,OEM,221.0,66,39000,39000,0
163827070,Combo 2 hộp chia ngăn sắp xếp quần áo phong cách Nhật Bản VINAVU,Tủ,17480.0,Ghế Nam Việt,OEM,317.0,116,190000,190000,0
51044868,"Vòi sen tăng áp, bát sen tắm inox 304 KAMA PK03, vòi nước tăng áp, bát sen tăng áp inox 304, bề mặt inox 304 nguyên bản, không rỉ sét, vòi sen tắm tăng áp lực nước",Vòi nước các loại,62143.0,CỬA HÀNG CHÍNH THỨC CỦA KAMA,Kama,1014.0,211,180000,180000,0
169919224,"Kệ Để Kem Đánh Răng & Bàn Chải, Tặng Kèm Cốc - Kệ Nhà Tắm Dán Tường Thông Minh - Giá Treo Bàn Chải Đánh Răng Kiêm Để Đồ & Úp Cốc - Giao Màu Ngẫu Nhiên [HÀNG CHÍNH HÃNG]",Kệ nhà tắm,76589.0,TITANSTORE,ENCOVINA,293.0,201,180000,121200,33
21582013,Bộ Bịt Mắt Ngủ 3D Tặng Kèm Bịt Tai Chống Ồn Màu Ngẫu Nhiên,Nhà Cửa - Đời Sống,9612.0,AUCOSTA,OEM,1280.0,1700,39000,29000,26
698608,Bộ Hộp Nhựa Lock&Lock Classic 6EA HPL818SHP,Nhà Cửa - Đời Sống,195742.0,Điện Máy Vymart,LocknLock,2018.0,20,400000,279000,30
109260690,"Pin 23A - 12V ALKALINE  dùng cho chuông cửa, điều khiển cửa cuốn,",Pin tiểu,198166.0,Phụ Kiện Duy Châu,OEM,538.0,82,7000,7000,0
69226574,Combo 10 viên pin CR2032 Maxell Nhật Bản,Nhà Cửa - Đời Sống,20367.0,VI TÍNH NAM TRUNG HẢI,Maxell,819.0,74,36900,34100,8
192258425,Thảm Chùi Chân 4 Lớp Siêu Thấm Hút Nhiều Hoa Văn Độc Đáo,Thảm chùi chân,17480.0,Ghế Nam Việt,NAVIVU,164.0,165,79000,79000,0
205113484,Phụ kiện trang trí Giáng sinh kiểu vòng có chữ Merry Christmas,Trang trí nhà cửa khác,256609.0,SUNADO STORE,OEM,55.0,11,41000,41000,0
141202414,"Dây treo Giáng sinh, cờ treo trang trí Noel, cây thông, Merry Christmas dài 3m",Trang trí nhà cửa khác,222844.0,Củ Tấm HomeDecor,OEM,413.0,32,75400,75400,0
159785716,"Màng bọc thực phẩm an toàn tiện lợi. Đạt chứng chỉ ISO 9001, JAS-ANZ",Màng nhôm,120063.0,Quốc Dân Thịnh Vượng,Titapha,349.0,3,64000,64000,0
38309801,Vỉ 5 Viên Pin CR1220 ( CR 1220/5BE x 1 Vỉ ) Lithium 3V Panasonic - Hàng Chính Hãng,Pin tiểu,1242.0,"Vo Hoang Trading Co.,Ltd",Panasonic,1163.0,483,80000,80000,0
54132706,"Bộ sạc Energizer Charger kèm 4 pin Ener AA 2000mAh, tự ngắt sạc (CHVCM4) ( Mẫu mới)",Máy sạc pin,1242.0,"Vo Hoang Trading Co.,Ltd",Energizer,971.0,167,425000,425000,0
55124901,"Thùng Rác Mini Phòng Ngủ, Toilet, Xe Hơi Khả Năng Giữ Mùi 90%",Thùng rác,17480.0,Ghế Nam Việt,OEM,959.0,316,100000,100000,0
173671939,Phân Bón Hữu Cơ SIÊU HOA GIẤY Phân Bón Chuyên Dùng Cho Hoa Giấy Gói 700gram,Phân bón,212248.0,HeLiCorp,OEM,275.0,241,35000,19250,45
76468352,Combo 200 CÁI TÚI LỌC RÁC BỒN RỬA CHÉN - KT: 10x10cm -Hàng chất lượng tốt,Phụ kiện nhà bếp khác,53713.0,linhkien1984,OEM,680.0,43,34880,34880,0
91271951,"Túi 100 Màng Bọc Thực phẩm, Thức Ăn Co Dãn Tái Sử Dụng Nhiều Lần HÀNG ĐẸP",Màng nhôm,19698.0,Bách Hóa VInh Đạt,OEM,630.0,84,9500,9500,0
174835003,"Bộ vòi xịt rửa tưới cây co giãn 15m, 22m, 30m - Bộ vòi rửa xe máy ô tô thông minh, vòi tưới nước, tưới cây giãn nở, Ống nước co giãn",Vòi nước và phụ kiện tưới cây,53713.0,linhkien1984,OEM,265.0,39,70000,70000,0
103757642,"Chuông Báo Khách Cửa Hàng, Báo Động Chống Trộm Cảm Biến Chuyển Động Hồng Ngoại Không Dây CTFAST 02 - Lời Chào Báo Khách Ghé Thăm, Dọa Trộm Xâm Nhập",Chuông báo,54602.0,HUY HÙNG AFAST,CTFAST,576.0,198,409000,383100,6
102464159,Sơn xịt ATM Spray đa năng xịt trên mọi chất liệu cao cấp,Sơn,246985.0,PHƯƠNG ĐÔNG TPHCM,ATM,583.0,142,38000,38000,0
117426549,Hộp Thuỷ Tinh Luminarc Pure Dahlia Vuông 760ml - LUHOL5316 ,Hộp đựng thực phẩm,189048.0,Luminarc Official Store,Luminarc,511.0,121,124000,124000,0
203969467,Máy cắt lông xù quần áo Deerma MQ300-Hàng chính hãng,Phụ kiện giặt ủi khác,155048.0,Deerma Official Store,Deerma,63.0,25,219000,219000,0
52297710,"Bộ 25 Móc dán tường, dính tường trong suốt Siêu chắc, siêu chịu lực loại 10kg",Nhà Cửa - Đời Sống,53713.0,linhkien1984,OEM,1000.0,118,24500,24500,0
152816167,Bình Đựng Nước 2L Dễ Thương Có Vạch Báo Giờ Uống Nước Mỗi Ngày Kèm Khăn Lau 2 Mặt BaoAn - Hàng Chính Hãng,Bình đựng nước,141792.0,Shop Mạnh Tiến,BaoAn,376.0,490,149000,115400,23
74598515,Đệm ngồi 3D Silicon cao cấp thoáng khí chống đau mỏi - Hàng nhập khẩu,Gối các loại,104276.0,YORN Official Store,YORN,742.0,2197,149000,149000,0
73528576,"Bó 5 thanh gỗ thông pallet dài 60cm, rộng 9cm, dày 1.3cm bào láng 4 mặt dùng trang trí, đóng kệ, chậu hoa, DIY",Trang trí nhà cửa khác,73706.0,Hộp gỗ cắm hoa,OEM,764.0,158,55000,55000,0
184885115,"(350-400ml) Cốc sứ họa tiết Noel - Tết có nắp có thìa - Quà tặng Giáng Sinh, Năm mới (mẫu 2022)",Ly,242867.0,C Yin Candle,OEM,152.0,6,120000,120000,0
90572910,"Combo  04  đế cao su chống rung máy giặt - HT SYS - Đế chống rung máy giặt - Đế chống ồn máy giặt, máy sấy,tủ lạnh, bàn ghế +01 Sét 3 móc dính dán tường vàng tài lộc HT SYS",Phụ kiện giặt ủi khác,102810.0,HT SYS Official Store,HT SYS,633.0,235,139000,83000,40
186467035,"Kệ Treo Tường Trang Trí Decor FIVO Mã FB41 Chất Liệu Gỗ Dày 17mm, Tiết Kiệm Diện Tích, Đinh Âm Tường Chắc Chắn",Kệ & Tủ,112244.0,Vimila Mart,FIVO,184.0,63,98000,52000,47
169051399,"Túi nilon đen đựng rác, túi đen đóng hàng có quai loại đựng 1kg, 2kg, 3kg, 5kg, 10kg, 15kg, 20kg, 30kg (bịch 1kg)",Nhà Cửa - Đời Sống,271425.0,Hộp carton Túi gói hàng HT,OEM,299.0,206,38000,28000,26
44120270,Nhiệt ẩm kế điện tử phòng ngủ,Nhà Cửa - Đời Sống,291080.0,ShopAnZ,OEM,1112.0,10,273998,136999,50
92366521,Cuộn Led dây dán 5m 5050 12V,Đèn khác,25156.0,THUAN HUNG,OEM,624.0,4,65000,65000,0
38113336,"(tặng hộp đựng) Bộ 4 Pin sạc AA  1.2V Ni-MH 3000mAh lắp mic không dây,máy đo huyết áp,đồ chơi trẻ em...",Pin tiểu,126913.0,MAGICBOX,OEM,1164.0,426,101500,101500,0
100901221,"Chậu sứ trồng cây kèm đĩa hứng nước, chậu trồng cây đẹp phù hợp trồng cây để bàn, cây văn phòng, cây phong thủy.",Lọ hoa,188396.0,Ken Garden,OEM,589.0,346,25000,25000,0
56706006,Đèn Pha LED 100 W,Nhà Cửa - Đời Sống,265270.0,DỤNG CỤ THIẾT BỊ PHÁT ĐẠT,OEM,929.0,27,217000,217000,0
20615119,Pin sạc AAA NiMH dung lượng lớn 1300mah (4 Viên AAA),Pin tiểu,126913.0,MAGICBOX,OEM,1293.0,543,79000,79000,0
212261708,Cân Điện Tử Nhà Bếp Dạng Thìa Cân Đo Định Lượng Cân Tiểu Ly Điện Tử Kiêm Muỗng Đo Lường Ăn Dặm Cho Bé Thìa Đong Định Lượng Mini Đo Gia Vị Làm Bánh Hiện Đại,Cân nhà bếp,37005.0,tiện ích giá rẻ,OEM,14.0,0,148999,148999,0
199631335,"Miếng Bọt Biển Deli Cỡ Nhỏ, Lau Rửa Ô Tô, Xe Máy, Chén Bát, Đồ Dùng Gia Đình Tiện Dụng, Chất Liệu Mềm Mại DL882005",Phụ kiện máy xịt rửa,236924.0,Deli tools Store,Deli,91.0,50,23000,13000,43
109193404,1 Kí Bao Ni Lông Tự Hủy Sinh Học - Kiều Gia - Màu Trắng Sữa - 13 Size / 1 Kilograms Of Bio-degradable Shopping Bags - KieuGia - Color Milk White - 13 Sizes,Túi,162709.0,EcoPack,OEM,554.0,107,59000,59000,0
207406602,[HÀNG TẶNG KHÔNG BÁN] Set 6 Tượng Con Giáp Sứ Minh Long,Mô hình & Tượng trang trí,197402.0,Minh Long Official Store,Minh Long I,37.0,11,59400,59400,0
59274781,"Khăn tắm tẩy tế bảo chết FUNU, dây tắm chà lưng có 2 tay cầm tiện ích - Giao Màu Ngẫu Nhiên",Khăn,134154.0,Funu Home,FuNu,873.0,82,35000,35000,0
93765404,Khăn Giấy Gấu Trúc Sipiao - 1 gói 300 tờ siêu dai,Phụ kiện nhà bếp khác,230038.0,BAOTRAN STORE,OEM,618.0,0,12900,12900,0
182797528,"Bàn làm việc chân sắt sơn tĩnh điện vô cùng chắc chắn với thiết kế có giá sách và kệ để cây máy tính vô cùng thông minh, tiện lợi",Bàn ghế làm việc,176006.0,Nội Thất Thông Minh 5C,OEM,225.0,20,1200000,699000,42
65446627,"Chảo sâu lòng chống dính đáy từ Tefal Day by Day 24cm, dùng cho mọi loại bếp- Hàng chính hãng",Nhà Cửa - Đời Sống,173925.0,Điện Máy Sao Kim,Tefal,853.0,0,402000,402000,0
163304843,Máy phun rửa áp lực cao Karcher K2 Classic ,Máy xịt rửa,13705.0,KARCHER VIETNAM,Karcher,294.0,142,2590000,1490000,42
36185438,BAO 5 KG - PHÂN TRÙN QUẾ ĐÃ QUA XỬ LÝ - CHUYÊN RAU SẠCH VÀ CÂY ĂN TRÁI - PHÂN BÓN SINH HỌC - VI SINH,Phân bón,104384.0,Thanh Hà Store,OEM,1181.0,378,42998,42998,0
146564243,Bộ ga giường Everon Lite ELM 211 Microfiber Lá mảnh (4 món),Bộ ga,2207.0,Everon Official Store,Everon Lite,394.0,130,800000,478000,40
108371879,[Tặng bông lau] Cây lau nhà sợi fiber kỳ diệu maxi 360 MyJae Đài Loan thông minh lau sạch nhanh khô,Chổi,190794.0,MyJae Flagship Store,MyJae,559.0,91,1200000,399000,67
25800931,Cốc Giữ Nhiệt Basic Table Mug Lock&Lock LHC9002 (500ml),Nhà Cửa - Đời Sống,46755.0,AMZO,LocknLock,1245.0,2,299000,191998,36
135442317,Keo Nến Deli 0.7x20cm Chất Lượng Cao - Phù Hợp Với Mọi Loại Súng Bắn Keo - DL5042,Súng bắn keo,236924.0,Deli tools Store,Deli,422.0,137,70200,35000,50
59359188,PHÍCH  CẮM CHUYỂN ĐỔI 3 CHẤU SANG 2 CHẤU VÀ CHIA 2 Ổ TOSHINO PS18-A2  2000W - HÀNG CHÍNH HÃNG,Ổ cắm,5135.0,Toshino,TOSHINO,870.0,877,49000,23000,53
128935485,Thìa Ăn Phở Ăn Soup - Inox 304 Jodily Cao Cấp Sáng Bóng Bền Mãi Với Thời Gian,Đũa,151652.0,Jodily StarHome HP,Jodily StarHome,450.0,1377,15000,10000,33
